Pincode,Zone,City,State,COD,PrePaid
638151,South-2,KODUMUDI,TAMIL NADU,TRUE,TRUE
361010,West,MOTIKHAVDI,GUJARAT,TRUE,TRUE
361280,West,MOTIKHAVDI,GUJARAT,TRUE,TRUE
605803,South-2,THIRUKOVILUR,TAMIL NADU,TRUE,TRUE
605758,South-2,THIRUKOVILUR,TAMIL NADU,TRUE,TRUE
635202,South-2,ORATHANADU,TAMIL NADU,TRUE,TRUE
431535,West,SONPETH,MAHARASHTRA,TRUE,TRUE
205135,North,SHIKOHABAD,UTTAR PRADESH,TRUE,TRUE
757022,East,BARIPADA,ORISSA,TRUE,TRUE
757084,East,BARIPADA,ORISSA,TRUE,TRUE
757014,East,BARIPADA,ORISSA,TRUE,TRUE
306105,North,RAIPUR MARWAR,RAJASTHAN,TRUE,TRUE
360585,West,PORBANDAR,GUJARAT,TRUE,TRUE
754239,East,PATTAMUNDAI,ORISSA,TRUE,TRUE
754231,East,PATTAMUNDAI,ORISSA,TRUE,TRUE
425135,West,PALDHI,MAHARASHTRA,TRUE,TRUE
385007,West,PALANPUR,GUJARAT,TRUE,TRUE
385526,West,PALANPUR,GUJARAT,TRUE,TRUE
625023,South-2,OTTHAKADAI,TAMIL NADU,TRUE,TRUE
625104,South-2,OTTHAKADAI,TAMIL NADU,TRUE,TRUE
144032,North,NOORMAHAL,PUNJAB,TRUE,TRUE
144703,North,Nakodar,PUNJAB,TRUE,TRUE
388201,West,NADIAD,GUJARAT,TRUE,TRUE
388131,West,NADIAD,GUJARAT,TRUE,TRUE
609003,South-2,MAYILADURAI,TAMIL NADU,TRUE,TRUE
609203,South-2,MAYILADURAI,TAMIL NADU,TRUE,TRUE
609808,South-2,MAYILADURAI,TAMIL NADU,TRUE,TRUE
609402,South-2,THANJAVUR,TAMIL NADU,TRUE,TRUE
609401,South-2,THANJAVUR,TAMIL NADU,TRUE,TRUE
670721,South-2,MANANTHAVADY,KERALA,TRUE,TRUE
363007,West,LIMDI,GUJARAT,TRUE,TRUE
796075,North East,KOLASIB,MIZORAM,TRUE,TRUE
680667,South-2,KODUNGALLUR,KERALA,TRUE,TRUE
531075,South-1,K KOTAPADU,ANDHRA PRADESH,TRUE,TRUE
848504,East,KHALISPUR,BIHAR,TRUE,TRUE
391241,West,Karjan,GUJARAT,TRUE,TRUE
391245,West,Karjan,GUJARAT,TRUE,TRUE
176111,North,Hamirpur,HIMACHAL PRADESH,TRUE,TRUE
363039,West,HALVAD,GUJARAT,TRUE,TRUE
389322,West,HALOL,GUJARAT,TRUE,TRUE
360034,West,GONDAL,GUJARAT,TRUE,TRUE
388715,West,GODHRA,GUJARAT,TRUE,TRUE
425407,West,DONDAICHA,MAHARASHTRA,TRUE,TRUE
691321,South-2,CHERUVAKKAL,KERALA,TRUE,TRUE
752027,East,CHANDPUR ORISSA,ORISSA,TRUE,TRUE
762026,East,BOUDH,ORISSA,TRUE,TRUE
370170,West,BOTAD,GUJARAT,TRUE,TRUE
431759,West,AUNDHA NAGNATH,MAHARASHTRA,TRUE,TRUE
393021,West,ANKLESHWAR,GUJARAT,TRUE,TRUE
382404,West,AHMEDABAD,GUJARAT,TRUE,TRUE
380210,West,AHMEDABAD,GUJARAT,TRUE,TRUE
518317,South-1,ADONI,ANDHRA PRADESH,TRUE,TRUE
518318,South-1,ADONI,ANDHRA PRADESH,TRUE,TRUE
534125,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
534127,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
534372,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
534129,South-1,ACHANTA,ANDHRA PRADESH,TRUE,TRUE
364565,West,AMRELI,GUJARAT,TRUE,TRUE
388308,West,NADIAD,GUJARAT,TRUE,TRUE
392105,West,Bharuch,GUJARAT,TRUE,TRUE
392115,West,Karjan,GUJARAT,TRUE,TRUE
370627,West,DAYAPAR,GUJARAT,TRUE,TRUE
370675,West,NAKHTRANA,GUJARAT,TRUE,TRUE
457774,Central,PETLAWAD,MADHYA PRADESH,TRUE,TRUE
462100,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462028,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462017,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462005,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462019,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462029,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462014,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462006,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462015,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462025,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
462018,Central,Bhopal,MADHYA PRADESH,TRUE,TRUE
785644,North East,SIMALUGURI,ASSAM,TRUE,TRUE
785643,North East,SIMALUGURI,ASSAM,TRUE,TRUE
785649,North East,SIMALUGURI,ASSAM,TRUE,TRUE
785648,North East,SIMALUGURI,ASSAM,TRUE,TRUE
783338,North East,AGOMONI,ASSAM,TRUE,TRUE
796070,North East,KAWNPUI,MIZORAM,TRUE,TRUE
761107,East,SURADA,ORISSA,TRUE,TRUE
761106,East,SHERAGADA,ORISSA,TRUE,TRUE
413611,West,MURUM,MAHARASHTRA,TRUE,TRUE
413610,West,MURUM,MAHARASHTRA,TRUE,TRUE
413609,West,MURUM,MAHARASHTRA,TRUE,TRUE
413558,West,NILANGA,MAHARASHTRA,TRUE,TRUE
413557,West,NILANGA,MAHARASHTRA,TRUE,TRUE
413556,West,NILANGA,MAHARASHTRA,TRUE,TRUE
625091,South-2,ATHIPATI,TAMIL NADU,TRUE,TRUE
625535,South-2,ATHIPATI,TAMIL NADU,TRUE,TRUE
625702,South-2,ATHIPATI,TAMIL NADU,TRUE,TRUE
625703,South-2,ATHIPATI,TAMIL NADU,TRUE,TRUE
625705,South-2,ATHIPATI,TAMIL NADU,TRUE,TRUE
571435,South-2,SRIRANGAPATNA,KARNATAKA,TRUE,TRUE
571434,South-2,SRIRANGAPATNA,KARNATAKA,TRUE,TRUE
229411,North,LALGOPALGANJ,UTTAR PRADESH,TRUE,TRUE
229413,North,LALGOPALGANJ,UTTAR PRADESH,TRUE,TRUE
803212,East,KHUSRUPUR,BIHAR,TRUE,TRUE
803221,East,BARH BH,BIHAR,TRUE,TRUE
803213,East,BARH BH,BIHAR,TRUE,TRUE
212502,North,SORAON,UTTAR PRADESH,TRUE,TRUE
272127,North,HARRAIYA,UTTAR PRADESH,TRUE,TRUE
